"anio";"jurisdiccion_de_residencia_id";"jurisdicion_residencia_nombre";"edad_madre_grupo";"instruccion_madre";"tipo_de_parto_id";"tipo_de_parto_nombre";"semana_gestacion";"intervalo_peso_al_nacer";"sexo_id";"Sexo";"nacimientos_cantidad"
2023;6;"Buenos Aires";"5.30 a 34";"8.Sin especificar";1;"Simple";"8.Sin especificar";"8.De 3500 y más";1;"masculino";2
2023;6;"Buenos Aires";"5.30 a 34";"8.Sin especificar";1;"Simple";"8.Sin especificar";"9.Sin especificar";1;"masculino";71
2023;6;"Buenos Aires";"6.35 a 39";"1.Sin instrucción";1;"Simple";"6.37 a 41";"6.2500 a 2999";1;"masculino";3
2023;6;"Buenos Aires";"6.35 a 39";"1.Sin instrucción";1;"Simple";"6.37 a 41";"7.3000 a 3499";1;"masculino";3
2023;6;"Buenos Aires";"6.35 a 39";"1.Sin instrucción";1;"Simple";"6.37 a 41";"8.De 3500 y más";1;"masculino";5
2023;6;"Buenos Aires";"6.35 a 39";"2.Primaria/C. EGB Incompleta";1;"Simple";"2.22 a 23";"2.500 a 999";1;"masculino";1
2023;6;"Buenos Aires";"6.35 a 39";"2.Primaria/C. EGB Incompleta";1;"Simple";"3.24 a 27";"2.500 a 999";1;"masculino";1
2023;6;"Buenos Aires";"6.35 a 39";"2.Primaria/C. EGB Incompleta";1;"Simple";"4.28 a 31";"3.1000 a 1499";1;"masculino";2
2023;6;"Buenos Aires";"6.35 a 39";"2.Primaria/C. EGB Incompleta";1;"Simple";"5.32 a 36";"4.1500 a 1999";1;"masculino";3
2023;6;"Buenos Aires";"6.35 a 39";"2.Primaria/C. EGB Incompleta";1;"Simple";"5.32 a 36";"5.2000 a 2499";1;"masculino";2
2023;6;"Buenos Aires";"9.Sin especificar";"4.Secundaria/Polimodal Incompleta";1;"Simple";"8.Sin especificar";"7.3000 a 3499";1;"masculino";1
2023;6;"Buenos Aires";"9.Sin especificar";"4.Secundaria/Polimodal Incompleta";1;"Simple";"8.Sin especificar";"8.De 3500 y más";1;"masculino";1
2023;6;"Buenos Aires";"9.Sin especificar";"4.Secundaria/Polimodal Incompleta";1;"Simple";"8.Sin especificar";"9.Sin especificar";1;"masculino";2
2023;6;"Buenos Aires";"9.Sin especificar";"5.Secundaria/Polimodal Completa";1;"Simple";"2.22 a 23";"2.500 a 999";1;"masculino";1
2023;6;"Buenos Aires";"9.Sin especificar";"5.Secundaria/Polimodal Completa";1;"Simple";"3.24 a 27";"2.500 a 999";1;"masculino";1
2023;6;"Buenos Aires";"9.Sin especificar";"5.Secundaria/Polimodal Completa";1;"Simple";"3.24 a 27";"3.1000 a 1499";1;"masculino";1
2023;6;"Buenos Aires";"9.Sin especificar";"5.Secundaria/Polimodal Completa";1;"Simple";"3.24 a 27";"9.Sin especificar";1;"masculino";1
2023;6;"Buenos Aires";"9.Sin especificar";"5.Secundaria/Polimodal Completa";1;"Simple";"4.28 a 31";"2.500 a 999";1;"masculino";1
2023;6;"Buenos Aires";"9.Sin especificar";"5.Secundaria/Polimodal Completa";1;"Simple";"4.28 a 31";"9.Sin especificar";1;"masculino";1
2023;6;"Buenos Aires";"9.Sin especificar";"5.Secundaria/Polimodal Completa";1;"Simple";"5.32 a 36";"3.1000 a 1499";1;"masculino";1
2023;6;"Buenos Aires";"9.Sin especificar";"5.Secundaria/Polimodal Completa";1;"Simple";"5.32 a 36";"4.1500 a 1999";1;"masculino";3
2023;6;"Buenos Aires";"9.Sin especificar";"5.Secundaria/Polimodal Completa";1;"Simple";"5.32 a 36";"5.2000 a 2499";1;"masculino";9
2023;6;"Buenos Aires";"9.Sin especificar";"5.Secundaria/Polimodal Completa";1;"Simple";"5.32 a 36";"6.2500 a 2999";1;"masculino";14
2023;6;"Buenos Aires";"9.Sin especificar";"5.Secundaria/Polimodal Completa";1;"Simple";"5.32 a 36";"7.3000 a 3499";1;"masculino";3
2023;6;"Buenos Aires";"9.Sin especificar";"5.Secundaria/Polimodal Completa";1;"Simple";"5.32 a 36";"8.De 3500 y más";1;"masculino";4
2023;6;"Buenos Aires";"9.Sin especificar";"5.Secundaria/Polimodal Completa";1;"Simple";"5.32 a 36";"9.Sin especificar";1;"masculino";2
2023;6;"Buenos Aires";"9.Sin especificar";"5.Secundaria/Polimodal Completa";1;"Simple";"6.37 a 41";"4.1500 a 1999";1;"masculino";2
2023;6;"Buenos Aires";"9.Sin especificar";"5.Secundaria/Polimodal Completa";1;"Simple";"6.37 a 41";"5.2000 a 2499";1;"masculino";7
2023;6;"Buenos Aires";"9.Sin especificar";"5.Secundaria/Polimodal Completa";1;"Simple";"6.37 a 41";"6.2500 a 2999";1;"masculino";36
2023;6;"Buenos Aires";"9.Sin especificar";"5.Secundaria/Polimodal Completa";1;"Simple";"6.37 a 41";"7.3000 a 3499";1;"masculino";135
2023;6;"Buenos Aires";"9.Sin especificar";"5.Secundaria/Polimodal Completa";1;"Simple";"6.37 a 41";"8.De 3500 y más";1;"masculino";123
2023;6;"Buenos Aires";"9.Sin especificar";"5.Secundaria/Polimodal Completa";1;"Simple";"6.37 a 41";"9.Sin especificar";1;"masculino";8
2023;6;"Buenos Aires";"9.Sin especificar";"5.Secundaria/Polimodal Completa";1;"Simple";"8.Sin especificar";"6.2500 a 2999";1;"masculino";1
2023;6;"Buenos Aires";"9.Sin especificar";"5.Secundaria/Polimodal Completa";1;"Simple";"8.Sin especificar";"8.De 3500 y más";1;"masculino";1
2023;6;"Buenos Aires";"9.Sin especificar";"5.Secundaria/Polimodal Completa";1;"Simple";"8.Sin especificar";"9.Sin especificar";1;"masculino";2
2023;6;"Buenos Aires";"9.Sin especificar";"6.Terciaria/Universitaria Incompleta";1;"Simple";"5.32 a 36";"5.2000 a 2499";1;"masculino";2
2023;6;"Buenos Aires";"9.Sin especificar";"6.Terciaria/Universitaria Incompleta";1;"Simple";"5.32 a 36";"6.2500 a 2999";1;"masculino";2
2023;6;"Buenos Aires";"9.Sin especificar";"6.Terciaria/Universitaria Incompleta";1;"Simple";"6.37 a 41";"5.2000 a 2499";1;"masculino";4
2023;6;"Buenos Aires";"9.Sin especificar";"6.Terciaria/Universitaria Incompleta";1;"Simple";"6.37 a 41";"6.2500 a 2999";1;"masculino";14
2023;6;"Buenos Aires";"9.Sin especificar";"6.Terciaria/Universitaria Incompleta";1;"Simple";"6.37 a 41";"7.3000 a 3499";1;"masculino";57
2023;6;"Buenos Aires";"9.Sin especificar";"6.Terciaria/Universitaria Incompleta";1;"Simple";"6.37 a 41";"8.De 3500 y más";1;"masculino";33
2023;6;"Buenos Aires";"9.Sin especificar";"6.Terciaria/Universitaria Incompleta";1;"Simple";"6.37 a 41";"9.Sin especificar";1;"masculino";19
2023;6;"Buenos Aires";"9.Sin especificar";"6.Terciaria/Universitaria Incompleta";1;"Simple";"7.42 y más";"6.2500 a 2999";1;"masculino";1
2023;6;"Buenos Aires";"9.Sin especificar";"6.Terciaria/Universitaria Incompleta";1;"Simple";"8.Sin especificar";"5.2000 a 2499";1;"masculino";1
2023;6;"Buenos Aires";"9.Sin especificar";"6.Terciaria/Universitaria Incompleta";1;"Simple";"8.Sin especificar";"9.Sin especificar";1;"masculino";6
2023;6;"Buenos Aires";"9.Sin especificar";"7.Terciaria/Universitaria Completa";1;"Simple";"4.28 a 31";"3.1000 a 1499";1;"masculino";1
2023;6;"Buenos Aires";"9.Sin especificar";"7.Terciaria/Universitaria Completa";1;"Simple";"5.32 a 36";"4.1500 a 1999";1;"masculino";1
2023;6;"Buenos Aires";"9.Sin especificar";"7.Terciaria/Universitaria Completa";1;"Simple";"5.32 a 36";"5.2000 a 2499";1;"masculino";1
2023;6;"Buenos Aires";"9.Sin especificar";"7.Terciaria/Universitaria Completa";1;"Simple";"5.32 a 36";"6.2500 a 2999";1;"masculino";3
2023;6;"Buenos Aires";"9.Sin especificar";"7.Terciaria/Universitaria Completa";1;"Simple";"5.32 a 36";"7.3000 a 3499";1;"masculino";1
2023;6;"Buenos Aires";"9.Sin especificar";"7.Terciaria/Universitaria Completa";1;"Simple";"5.32 a 36";"9.Sin especificar";1;"masculino";1
2023;6;"Buenos Aires";"9.Sin especificar";"7.Terciaria/Universitaria Completa";1;"Simple";"6.37 a 41";"5.2000 a 2499";1;"masculino";3
2023;6;"Buenos Aires";"9.Sin especificar";"7.Terciaria/Universitaria Completa";1;"Simple";"6.37 a 41";"6.2500 a 2999";1;"masculino";20
2023;6;"Buenos Aires";"9.Sin especificar";"7.Terciaria/Universitaria Completa";1;"Simple";"6.37 a 41";"7.3000 a 3499";1;"masculino";34
2023;6;"Buenos Aires";"9.Sin especificar";"7.Terciaria/Universitaria Completa";1;"Simple";"6.37 a 41";"8.De 3500 y más";1;"masculino";25
2023;6;"Buenos Aires";"9.Sin especificar";"7.Terciaria/Universitaria Completa";1;"Simple";"6.37 a 41";"9.Sin especificar";1;"masculino";12
2023;6;"Buenos Aires";"9.Sin especificar";"7.Terciaria/Universitaria Completa";1;"Simple";"8.Sin especificar";"8.De 3500 y más";1;"masculino";1
2023;6;"Buenos Aires";"9.Sin especificar";"7.Terciaria/Universitaria Completa";1;"Simple";"8.Sin especificar";"9.Sin especificar";1;"masculino";2
2023;6;"Buenos Aires";"9.Sin especificar";"8.Sin especificar";1;"Simple";"3.24 a 27";"2.500 a 999";1;"masculino";2
2023;6;"Buenos Aires";"9.Sin especificar";"8.Sin especificar";1;"Simple";"4.28 a 31";"3.1000 a 1499";1;"masculino";1
2023;6;"Buenos Aires";"9.Sin especificar";"8.Sin especificar";1;"Simple";"5.32 a 36";"3.1000 a 1499";1;"masculino";1
2023;6;"Buenos Aires";"9.Sin especificar";"8.Sin especificar";1;"Simple";"5.32 a 36";"4.1500 a 1999";1;"masculino";1
2023;6;"Buenos Aires";"9.Sin especificar";"8.Sin especificar";1;"Simple";"5.32 a 36";"5.2000 a 2499";1;"masculino";5
2023;6;"Buenos Aires";"9.Sin especificar";"8.Sin especificar";1;"Simple";"5.32 a 36";"6.2500 a 2999";1;"masculino";2
2023;6;"Buenos Aires";"9.Sin especificar";"8.Sin especificar";1;"Simple";"5.32 a 36";"7.3000 a 3499";1;"masculino";4
2023;6;"Buenos Aires";"9.Sin especificar";"8.Sin especificar";1;"Simple";"5.32 a 36";"8.De 3500 y más";1;"masculino";9
2023;6;"Buenos Aires";"9.Sin especificar";"8.Sin especificar";1;"Simple";"6.37 a 41";"3.1000 a 1499";1;"masculino";1
2023;6;"Buenos Aires";"9.Sin especificar";"8.Sin especificar";1;"Simple";"6.37 a 41";"5.2000 a 2499";1;"masculino";6
2023;6;"Buenos Aires";"9.Sin especificar";"8.Sin especificar";1;"Simple";"6.37 a 41";"6.2500 a 2999";1;"masculino";43
2023;6;"Buenos Aires";"9.Sin especificar";"8.Sin especificar";1;"Simple";"6.37 a 41";"7.3000 a 3499";1;"masculino";123
2023;6;"Buenos Aires";"9.Sin especificar";"8.Sin especificar";1;"Simple";"6.37 a 41";"8.De 3500 y más";1;"masculino";96
2023;6;"Buenos Aires";"9.Sin especificar";"8.Sin especificar";1;"Simple";"6.37 a 41";"9.Sin especificar";1;"masculino";35
2023;6;"Buenos Aires";"9.Sin especificar";"8.Sin especificar";1;"Simple";"7.42 y más";"7.3000 a 3499";1;"masculino";2
2023;6;"Buenos Aires";"9.Sin especificar";"8.Sin especificar";1;"Simple";"7.42 y más";"8.De 3500 y más";1;"masculino";2
2023;6;"Buenos Aires";"9.Sin especificar";"8.Sin especificar";1;"Simple";"8.Sin especificar";"5.2000 a 2499";1;"masculino";1
2023;6;"Buenos Aires";"9.Sin especificar";"8.Sin especificar";1;"Simple";"8.Sin especificar";"7.3000 a 3499";1;"masculino";3
2023;6;"Buenos Aires";"9.Sin especificar";"8.Sin especificar";1;"Simple";"8.Sin especificar";"8.De 3500 y más";1;"masculino";3
2023;6;"Buenos Aires";"9.Sin especificar";"8.Sin especificar";1;"Simple";"8.Sin especificar";"9.Sin especificar";1;"masculino";613
2023;62;"Río Negro";"5.30 a 34";"1.Sin instrucción";1;"Simple";"6.37 a 41";"6.2500 a 2999";1;"masculino";1
2023;62;"Río Negro";"5.30 a 34";"1.Sin instrucción";1;"Simple";"6.37 a 41";"7.3000 a 3499";1;"masculino";1
2023;62;"Río Negro";"5.30 a 34";"1.Sin instrucción";1;"Simple";"6.37 a 41";"8.De 3500 y más";1;"masculino";1
2023;62;"Río Negro";"4.25 a 29";"5.Secundaria/Polimodal Completa";1;"Simple";"5.32 a 36";"8.De 3500 y más";1;"masculino";1
2023;62;"Río Negro";"4.25 a 29";"5.Secundaria/Polimodal Completa";1;"Simple";"6.37 a 41";"5.2000 a 2499";1;"masculino";1
2023;62;"Río Negro";"4.25 a 29";"5.Secundaria/Polimodal Completa";1;"Simple";"6.37 a 41";"6.2500 a 2999";1;"masculino";44
2023;62;"Río Negro";"4.25 a 29";"5.Secundaria/Polimodal Completa";1;"Simple";"6.37 a 41";"7.3000 a 3499";1;"masculino";133
2023;62;"Río Negro";"4.25 a 29";"5.Secundaria/Polimodal Completa";1;"Simple";"6.37 a 41";"8.De 3500 y más";1;"masculino";139
2023;62;"Río Negro";"4.25 a 29";"5.Secundaria/Polimodal Completa";1;"Simple";"7.42 y más";"7.3000 a 3499";1;"masculino";1
2023;62;"Río Negro";"4.25 a 29";"5.Secundaria/Polimodal Completa";1;"Simple";"7.42 y más";"8.De 3500 y más";1;"masculino";2
2023;62;"Río Negro";"4.25 a 29";"6.Terciaria/Universitaria Incompleta";1;"Simple";"5.32 a 36";"4.1500 a 1999";1;"masculino";2
2023;62;"Río Negro";"4.25 a 29";"6.Terciaria/Universitaria Incompleta";1;"Simple";"5.32 a 36";"5.2000 a 2499";1;"masculino";2
2023;62;"Río Negro";"4.25 a 29";"6.Terciaria/Universitaria Incompleta";1;"Simple";"5.32 a 36";"6.2500 a 2999";1;"masculino";5
2023;62;"Río Negro";"5.30 a 34";"4.Secundaria/Polimodal Incompleta";1;"Simple";"4.28 a 31";"4.1500 a 1999";1;"masculino";1
2023;62;"Río Negro";"5.30 a 34";"4.Secundaria/Polimodal Incompleta";1;"Simple";"5.32 a 36";"5.2000 a 2499";1;"masculino";3
2023;62;"Río Negro";"5.30 a 34";"4.Secundaria/Polimodal Incompleta";1;"Simple";"5.32 a 36";"6.2500 a 2999";1;"masculino";6
2023;62;"Río Negro";"5.30 a 34";"4.Secundaria/Polimodal Incompleta";1;"Simple";"5.32 a 36";"7.3000 a 3499";1;"masculino";3
2023;62;"Río Negro";"5.30 a 34";"4.Secundaria/Polimodal Incompleta";1;"Simple";"6.37 a 41";"5.2000 a 2499";1;"masculino";2
2023;62;"Río Negro";"5.30 a 34";"4.Secundaria/Polimodal Incompleta";1;"Simple";"6.37 a 41";"6.2500 a 2999";1;"masculino";14
2023;62;"Río Negro";"5.30 a 34";"4.Secundaria/Polimodal Incompleta";1;"Simple";"6.37 a 41";"7.3000 a 3499";1;"masculino";41
2023;62;"Río Negro";"5.30 a 34";"4.Secundaria/Polimodal Incompleta";1;"Simple";"6.37 a 41";"8.De 3500 y más";1;"masculino";60
2023;62;"Río Negro";"5.30 a 34";"4.Secundaria/Polimodal Incompleta";1;"Simple";"7.42 y más";"8.De 3500 y más";1;"masculino";1
2023;62;"Río Negro";"5.30 a 34";"5.Secundaria/Polimodal Completa";1;"Simple";"2.22 a 23";"1.Menor de 500";1;"masculino";1
2023;62;"Río Negro";"5.30 a 34";"5.Secundaria/Polimodal Completa";1;"Simple";"2.22 a 23";"2.500 a 999";1;"masculino";1
2023;62;"Río Negro";"5.30 a 34";"5.Secundaria/Polimodal Completa";1;"Simple";"4.28 a 31";"4.1500 a 1999";1;"masculino";2
2023;62;"Río Negro";"5.30 a 34";"5.Secundaria/Polimodal Completa";1;"Simple";"4.28 a 31";"6.2500 a 2999";1;"masculino";1
2023;62;"Río Negro";"5.30 a 34";"5.Secundaria/Polimodal Completa";1;"Simple";"5.32 a 36";"3.1000 a 1499";1;"masculino";2
2023;62;"Río Negro";"5.30 a 34";"5.Secundaria/Polimodal Completa";1;"Simple";"5.32 a 36";"4.1500 a 1999";1;"masculino";4
2023;62;"Río Negro";"5.30 a 34";"5.Secundaria/Polimodal Completa";1;"Simple";"5.32 a 36";"5.2000 a 2499";1;"masculino";5
2023;62;"Río Negro";"5.30 a 34";"5.Secundaria/Polimodal Completa";1;"Simple";"5.32 a 36";"6.2500 a 2999";1;"masculino";11
2023;62;"Río Negro";"5.30 a 34";"5.Secundaria/Polimodal Completa";1;"Simple";"5.32 a 36";"7.3000 a 3499";1;"masculino";5
2023;98;NA;"6.35 a 39";"3.Primaria/C. EGB Completa";1;"Simple";"5.32 a 36";"6.2500 a 2999";1;"masculino";1
2023;98;NA;"6.35 a 39";"4.Secundaria/Polimodal Incompleta";1;"Simple";"7.42 y más";"6.2500 a 2999";1;"masculino";1
2023;98;NA;"6.35 a 39";"5.Secundaria/Polimodal Completa";1;"Simple";"6.37 a 41";"7.3000 a 3499";1;"masculino";1
2023;98;NA;"6.35 a 39";"5.Secundaria/Polimodal Completa";1;"Simple";"6.37 a 41";"8.De 3500 y más";1;"masculino";2
2023;98;NA;"6.35 a 39";"6.Terciaria/Universitaria Incompleta";1;"Simple";"3.24 a 27";"2.500 a 999";1;"masculino";1
2023;98;NA;"6.35 a 39";"6.Terciaria/Universitaria Incompleta";1;"Simple";"5.32 a 36";"6.2500 a 2999";1;"masculino";1
2023;98;NA;"6.35 a 39";"6.Terciaria/Universitaria Incompleta";1;"Simple";"6.37 a 41";"7.3000 a 3499";1;"masculino";1
2023;98;NA;"6.35 a 39";"7.Terciaria/Universitaria Completa";1;"Simple";"6.37 a 41";"7.3000 a 3499";1;"masculino";2
2023;98;NA;"6.35 a 39";"7.Terciaria/Universitaria Completa";1;"Simple";"6.37 a 41";"8.De 3500 y más";1;"masculino";4
2023;98;NA;"7.40 a 44";"1.Sin instrucción";1;"Simple";"6.37 a 41";"7.3000 a 3499";1;"masculino";1
2023;98;NA;"7.40 a 44";"4.Secundaria/Polimodal Incompleta";1;"Simple";"6.37 a 41";"8.De 3500 y más";1;"masculino";1
2023;50;"Mendoza";"5.30 a 34";"2.Primaria/C. EGB Incompleta";1;"Simple";"4.28 a 31";"4.1500 a 1999";1;"masculino";1
2023;50;"Mendoza";"4.25 a 29";"4.Secundaria/Polimodal Incompleta";1;"Simple";"6.37 a 41";"8.De 3500 y más";1;"masculino";324
2023;50;"Mendoza";"4.25 a 29";"5.Secundaria/Polimodal Completa";1;"Simple";"3.24 a 27";"2.500 a 999";1;"masculino";1
2023;66;"Salta";"3.20 a 24";"6.Terciaria/Universitaria Incompleta";1;"Simple";"4.28 a 31";"2.500 a 999";1;"masculino";1
2023;66;"Salta";"3.20 a 24";"6.Terciaria/Universitaria Incompleta";1;"Simple";"5.32 a 36";"4.1500 a 1999";1;"masculino";1
2023;66;"Salta";"3.20 a 24";"6.Terciaria/Universitaria Incompleta";1;"Simple";"5.32 a 36";"5.2000 a 2499";1;"masculino";4
2023;66;"Salta";"3.20 a 24";"6.Terciaria/Universitaria Incompleta";1;"Simple";"5.32 a 36";"6.2500 a 2999";1;"masculino";4
2023;66;"Salta";"3.20 a 24";"6.Terciaria/Universitaria Incompleta";1;"Simple";"5.32 a 36";"7.3000 a 3499";1;"masculino";5
2023;66;"Salta";"3.20 a 24";"6.Terciaria/Universitaria Incompleta";1;"Simple";"5.32 a 36";"8.De 3500 y más";1;"masculino";3
2023;66;"Salta";"3.20 a 24";"6.Terciaria/Universitaria Incompleta";1;"Simple";"6.37 a 41";"5.2000 a 2499";1;"masculino";4
2023;66;"Salta";"3.20 a 24";"6.Terciaria/Universitaria Incompleta";1;"Simple";"6.37 a 41";"6.2500 a 2999";1;"masculino";32
2023;66;"Salta";"3.20 a 24";"6.Terciaria/Universitaria Incompleta";1;"Simple";"6.37 a 41";"7.3000 a 3499";1;"masculino";72
2023;66;"Salta";"3.20 a 24";"2.Primaria/C. EGB Incompleta";1;"Simple";"4.28 a 31";"3.1000 a 1499";1;"masculino";1
2023;50;"Mendoza";"3.20 a 24";"4.Secundaria/Polimodal Incompleta";1;"Simple";"5.32 a 36";"7.3000 a 3499";1;"masculino";5
2023;50;"Mendoza";"3.20 a 24";"4.Secundaria/Polimodal Incompleta";1;"Simple";"5.32 a 36";"8.De 3500 y más";1;"masculino";1
2023;50;"Mendoza";"3.20 a 24";"4.Secundaria/Polimodal Incompleta";1;"Simple";"6.37 a 41";"5.2000 a 2499";1;"masculino";11
2023;50;"Mendoza";"3.20 a 24";"4.Secundaria/Polimodal Incompleta";1;"Simple";"6.37 a 41";"6.2500 a 2999";1;"masculino";152
2023;50;"Mendoza";"3.20 a 24";"4.Secundaria/Polimodal Incompleta";1;"Simple";"6.37 a 41";"7.3000 a 3499";1;"masculino";373
2023;78;"Santa Cruz";"2.15 a 19";"3.Primaria/C. EGB Completa";1;"Simple";"5.32 a 36";"5.2000 a 2499";1;"masculino";1
2023;34;"Formosa";"1.Menor de 15";"3.Primaria/C. EGB Completa";1;"Simple";"6.37 a 41";"7.3000 a 3499";1;"masculino";1
2023;34;"Formosa";"1.Menor de 15";"4.Secundaria/Polimodal Incompleta";1;"Simple";"6.37 a 41";"6.2500 a 2999";1;"masculino";1
2023;34;"Formosa";"1.Menor de 15";"3.Primaria/C. EGB Completa";1;"Simple";"6.37 a 41";"8.De 3500 y más";1;"masculino";3
2023;34;"Formosa";"1.Menor de 15";"4.Secundaria/Polimodal Incompleta";1;"Simple";"3.24 a 27";"3.1000 a 1499";1;"masculino";1
2023;34;"Formosa";"1.Menor de 15";"4.Secundaria/Polimodal Incompleta";1;"Simple";"5.32 a 36";"5.2000 a 2499";1;"masculino";1
2023;34;"Formosa";"1.Menor de 15";"3.Primaria/C. EGB Completa";1;"Simple";"6.37 a 41";"6.2500 a 2999";1;"masculino";1
2023;34;"Formosa";"2.15 a 19";"1.Sin instrucción";1;"Simple";"6.37 a 41";"8.De 3500 y más";1;"masculino";1
2023;34;"Formosa";"2.15 a 19";"2.Primaria/C. EGB Incompleta";1;"Simple";"5.32 a 36";"5.2000 a 2499";1;"masculino";1
2023;34;"Formosa";"2.15 a 19";"2.Primaria/C. EGB Incompleta";1;"Simple";"5.32 a 36";"6.2500 a 2999";1;"masculino";2
2023;34;"Formosa";"2.15 a 19";"2.Primaria/C. EGB Incompleta";1;"Simple";"5.32 a 36";"7.3000 a 3499";1;"masculino";1
2023;34;"Formosa";"2.15 a 19";"2.Primaria/C. EGB Incompleta";1;"Simple";"6.37 a 41";"6.2500 a 2999";1;"masculino";7
2023;34;"Formosa";"1.Menor de 15";"4.Secundaria/Polimodal Incompleta";1;"Simple";"6.37 a 41";"7.3000 a 3499";1;"masculino";9
2023;34;"Formosa";"1.Menor de 15";"4.Secundaria/Polimodal Incompleta";1;"Simple";"6.37 a 41";"8.De 3500 y más";1;"masculino";3
2023;34;"Formosa";"1.Menor de 15";"8.Sin especificar";1;"Simple";"5.32 a 36";"5.2000 a 2499";1;"masculino";1
2023;34;"Formosa";"1.Menor de 15";"8.Sin especificar";1;"Simple";"6.37 a 41";"5.2000 a 2499";1;"masculino";1
2023;34;"Formosa";"1.Menor de 15";"8.Sin especificar";1;"Simple";"6.37 a 41";"6.2500 a 2999";1;"masculino";5
2023;34;"Formosa";"1.Menor de 15";"8.Sin especificar";1;"Simple";"6.37 a 41";"7.3000 a 3499";1;"masculino";5
2023;34;"Formosa";"1.Menor de 15";"8.Sin especificar";1;"Simple";"6.37 a 41";"8.De 3500 y más";1;"masculino";1
2023;34;"Formosa";"2.15 a 19";"1.Sin instrucción";1;"Simple";"6.37 a 41";"7.3000 a 3499";1;"masculino";2
2023;34;"Formosa";"2.15 a 19";"3.Primaria/C. EGB Completa";1;"Simple";"6.37 a 41";"8.De 3500 y más";1;"masculino";20
2023;34;"Formosa";"2.15 a 19";"4.Secundaria/Polimodal Incompleta";1;"Simple";"1.Menos de 22";"2.500 a 999";1;"masculino";1
2023;34;"Formosa";"2.15 a 19";"4.Secundaria/Polimodal Incompleta";1;"Simple";"2.22 a 23";"2.500 a 999";1;"masculino";1
2023;34;"Formosa";"2.15 a 19";"4.Secundaria/Polimodal Incompleta";1;"Simple";"3.24 a 27";"3.1000 a 1499";1;"masculino";2
2023;34;"Formosa";"2.15 a 19";"4.Secundaria/Polimodal Incompleta";1;"Simple";"4.28 a 31";"5.2000 a 2499";1;"masculino";1
2023;34;"Formosa";"2.15 a 19";"2.Primaria/C. EGB Incompleta";1;"Simple";"6.37 a 41";"7.3000 a 3499";1;"masculino";15
2023;34;"Formosa";"2.15 a 19";"2.Primaria/C. EGB Incompleta";1;"Simple";"6.37 a 41";"8.De 3500 y más";1;"masculino";19
2023;34;"Formosa";"2.15 a 19";"3.Primaria/C. EGB Completa";1;"Simple";"4.28 a 31";"4.1500 a 1999";1;"masculino";1
2023;34;"Formosa";"2.15 a 19";"3.Primaria/C. EGB Completa";1;"Simple";"5.32 a 36";"5.2000 a 2499";1;"masculino";1
2023;34;"Formosa";"2.15 a 19";"3.Primaria/C. EGB Completa";1;"Simple";"5.32 a 36";"6.2500 a 2999";1;"masculino";1
2023;34;"Formosa";"2.15 a 19";"3.Primaria/C. EGB Completa";1;"Simple";"5.32 a 36";"8.De 3500 y más";1;"masculino";2
2023;34;"Formosa";"2.15 a 19";"3.Primaria/C. EGB Completa";1;"Simple";"6.37 a 41";"6.2500 a 2999";1;"masculino";16
2023;34;"Formosa";"2.15 a 19";"3.Primaria/C. EGB Completa";1;"Simple";"6.37 a 41";"7.3000 a 3499";1;"masculino";33
2023;34;"Formosa";"2.15 a 19";"5.Secundaria/Polimodal Completa";1;"Simple";"5.32 a 36";"3.1000 a 1499";1;"masculino";1
2023;34;"Formosa";"2.15 a 19";"5.Secundaria/Polimodal Completa";1;"Simple";"5.32 a 36";"5.2000 a 2499";1;"masculino";1
2023;34;"Formosa";"2.15 a 19";"5.Secundaria/Polimodal Completa";1;"Simple";"5.32 a 36";"6.2500 a 2999";1;"masculino";3
2023;34;"Formosa";"2.15 a 19";"5.Secundaria/Polimodal Completa";1;"Simple";"5.32 a 36";"7.3000 a 3499";1;"masculino";1
2023;34;"Formosa";"2.15 a 19";"5.Secundaria/Polimodal Completa";1;"Simple";"6.37 a 41";"5.2000 a 2499";1;"masculino";3
2023;34;"Formosa";"2.15 a 19";"5.Secundaria/Polimodal Completa";1;"Simple";"6.37 a 41";"6.2500 a 2999";1;"masculino";17
2023;34;"Formosa";"2.15 a 19";"5.Secundaria/Polimodal Completa";1;"Simple";"6.37 a 41";"7.3000 a 3499";1;"masculino";35
2023;34;"Formosa";"2.15 a 19";"5.Secundaria/Polimodal Completa";1;"Simple";"6.37 a 41";"8.De 3500 y más";1;"masculino";27
2023;34;"Formosa";"2.15 a 19";"6.Terciaria/Universitaria Incompleta";1;"Simple";"3.24 a 27";"2.500 a 999";1;"masculino";1
2023;34;"Formosa";"2.15 a 19";"6.Terciaria/Universitaria Incompleta";1;"Simple";"6.37 a 41";"7.3000 a 3499";1;"masculino";1
2023;99;"Sin Información";"5.30 a 34";"8.Sin especificar";1;"Simple";"6.37 a 41";"6.2500 a 2999";1;"masculino";1
2023;99;"Sin Información";"5.30 a 34";"8.Sin especificar";1;"Simple";"6.37 a 41";"8.De 3500 y más";1;"masculino";4
2023;99;"Sin Información";"5.30 a 34";"8.Sin especificar";1;"Simple";"6.37 a 41";"9.Sin especificar";1;"masculino";1
2023;99;"Sin Información";"5.30 a 34";"8.Sin especificar";1;"Simple";"7.42 y más";"8.De 3500 y más";1;"masculino";1
2023;99;"Sin Información";"5.30 a 34";"8.Sin especificar";1;"Simple";"8.Sin especificar";"8.De 3500 y más";1;"masculino";1
